	animal_317	arm_808	belly_1914	big_2431	bird_2723	bite_3105	breast_4265	breast_4284	child_5068	die_6742	die_6976	dog_7348	drink_7636	ear_7930	ear_8040	egg_8817	elephant_9157	eye_9674	eye_9769	face_10038	fall_10314	fat, oil_10514	feather_10928	fire_11947	five_12733	fly_13243	four_13441	goat_14327	head_15361	head_15217	heart_16283	horn_16467	house_16986	house_16865	hunger_17380	know_18997	leg_19876	louse_20701	moon_21517	moon_21358	name_22298	neck_22950	one_24148	person_24653	rain_25113	road_25605	sand_26562	see_26914	send_27203	shame_27442	sing_27812	sleep_28909	snake_29468	spear_29766	tail_31265	ten_31562	three_31928	tongue_32199	tooth_32424	tree_32867	two_33128	two_33356	walk_34527	water_35122	woman_35913
one_24148	0.17737609329446063	0.20171206225680932	0.00875	0.06866952789699571	0.149822695035461	0.061350364963503656	0.0648	0.10362549800796814	0.19764705882352943	0.05452830188679245	0.15402654867256638	0.16633858267716534	0.1712589928057554	0.16400826446280994	0.05619266055045871	0.09	0.04923076923076923	0.026595744680851064	0.18379746835443037	0.042334801762114536	0.018451882845188283	0.0896896551724138	0.21111702127659576	0.028153153153153154	0.16896551724137931	0.027056277056277053	0.07950331125827814	0.03103321033210332	0.14016666666666666	0.04923076923076923	0.20404545454545456	0.020683760683760682	0.015296610169491525	0.04225352112676057	0.15340823970037454	0.012607003891050583	0.22773504273504272	0.01597345132743363	0.037037037037037035	0.11156565656565658	0.2490032154340836	0.16814545454545457	0.0	0.2354651162790698	0.3201139601139601	0.21599999999999997	0.11506382978723403	0.2924187725631769	0.10887596899224807	0.03025179856115108	0.07546938775510204	0.12982832618025753	0.04287401574803149	0.0645754716981132	0.15200873362445413	0.12656462585034015	0.08574999999999999	0.23047619047619047	0.21327338129496404	0.14562770562770563	0.029205607476635517	0.1493991416309013	0.1643835616438356	0.12940520446096657	0.11325471698113208
person_24653	1.098047493403694	0.6281686046511628	0.24182108626198084	0.3054191616766467	0.6575561797752809	0.795	0.14012121212121212	0.47860534124629084	1.2343896103896101	0.11906976744186046	0.4760371517027863	0.605	0.81546783625731	0.4655718475073314	0.23681957186544342	0.25513274336283187	0.10526315789473684	0.32512499999999994	0.43393586005830903	0.2580487804878049	0.3634603174603175	0.9748923076923077	0.1921921921921922	0.26040880503144653	0.5485714285714285	0.40133550488599345	0.6923876404494382	0.6301249999999999	0.5121212121212121	0.17717791411042946	0.23131284916201114	0.32924050632911395	0.3455591054313099	0.132810650887574	0.5842571428571428	0.5402922077922078	0.46285714285714286	0.2823003194888179	0.5040322580645161	0.15474626865671642	0.9475603217158176	0.7768713450292398	0.2354651162790698	0.0	1.4381510416666665	0.6177945619335348	0.5396540880503146	0.9949127906976742	0.5109677419354839	0.48944117647058827	0.4193975903614458	0.39477611940298507	0.5396540880503146	0.10631428571428572	0.49	0.8087106017191976	0.7976899696048632	1.468935574229692	0.8700290697674419	0.4098502994011976	0.08071839080459771	0.5411180124223602	0.3812765957446808	0.5993063583815029	0.37028571428571433
rain_25113	1.1002770780856423	0.6904481792717087	0.19184210526315787	0.3855685131195335	0.5890052356020943	0.4734782608695652	0.19297058823529412	0.45637883008356545	1.2769	0.1979597701149425	0.40344729344729346	0.5664542936288088	0.7308695652173912	0.4867039106145251	0.25069565217391304	0.35072463768115936	0.2125	0.2225	0.5729394812680115	0.23525568181818182	0.2339265536723164	0.5888859416445623	0.34799392097264437	0.23684210526315788	0.7059317585301836	0.1772853185595568	0.6808510638297872	0.4505307262569832	0.39669421487603307	0.22393491124260353	0.3933333333333333	0.25463976945244954	0.2089265536723164	0.22776470588235295	0.676	0.2777777777777778	0.5379661016949153	0.20393063583815027	0.273008356545961	0.2825525525525525	1.1506382978723404	0.7279178082191781	0.3201139601139601	1.4381510416666665	0.0	0.6379597701149425	0.3704481792717087	0.8709677419354839	0.36835978835978833	0.5105042016806722	0.3769187675070028	0.4159375	0.3342541436464089	0.22381502890173408	0.44899425287356315	0.7047480106100795	0.4893121693121693	1.4116666666666668	0.7698382749326146	0.34651933701657456	0.1966081871345029	0.4192676056338028	0.2938781163434903	0.5526756756756757	0.2390960451977401
road_25605	0.41406432748538013	0.3988345864661654	0.08273504273504273	0.11258687258687258	0.34843205574912894	0.30566037735849055	0.03161290322580645	0.2811284046692607	0.4903142857142857	0.023946360153256706	0.3538888888888889	0.4144140625	0.4464130434782609	0.1407446808510638	0.2125446428571429	0.155	0.10393939393939394	0.1337037037037037	0.22289473684210528	0.09642570281124499	0.1615126050420168	0.3003125	0.20040178571428569	0.09204166666666666	0.1304191616766467	0.15834042553191488	0.21164516129032257	0.16443223443223443	0.3181124497991968	0.06311203319502075	0.15574144486692015	0.12049586776859504	0.12099585062240664	0.06584362139917696	0.5389370078740158	0.169	0.4146747967479675	0.061829268292682926	0.19512295081967213	0.08853556485355649	0.3916871165644171	0.24902356902356904	0.21599999999999997	0.6177945619335348	0.6379597701149425	0.0	0.20980314960629923	0.43431972789115647	0.2499628252788104	0.23287313432835824	0.21559055118110235	0.28918032786885245	0.20329411764705882	0.0398443579766537	0.3314225941422594	0.35508532423208194	0.24757894736842104	0.6049382716049382	0.6256015037593985	0.1891891891891892	0.008522727272727272	0.3347107438016529	0.2376954732510288	0.20979310344827584	0.20521551724137932
sand_26562	0.48335463258785943	0.1731272727272727	0.1345273631840796	0.06805668016194333	0.14225589225589225	0.43478260869565216	0.02537444933920705	0.1676587301587302	0.45432432432432435	0.0576	0.18615384615384617	0.26682539682539685	0.3297014925373134	0.1489922480620155	0.10472727272727272	0.05520161290322581	0.012142857142857143	0.20842105263157895	0.11045454545454547	0.065	0.13194570135746606	0.44943999999999995	0.04982758620689655	0.29127659574468084	0.12721153846153846	0.2869897959183673	0.2434275618374558	0.3319736842105263	0.2995217391304348	0.020772532188841203	0.06440613026819923	0.2779695431472081	0.3368421052631579	0.024615384615384615	0.18330909090909092	0.3524390243902439	0.2140160642570281	0.12444976076555024	0.4554639175257732	0.02440677966101695	0.3334615384615385	0.5211836734693878	0.11506382978723403	0.5396540880503146	0.3704481792717087	0.20980314960629923	0.0	0.3715714285714286	0.30816666666666664	0.2277327935222672	0.3131363636363636	0.15950207468879665	0.25557522123893806	0.01473469387755102	0.1537603305785124	0.3792193308550186	0.4000408163265306	0.5780718954248366	0.32014492753623186	0.19593220338983053	0.008166666666666666	0.28193832599118945	0.14812765957446808	0.20356877323420075	0.10105263157894737
see_26914	0.6551381215469614	0.4192258064516129	0.0922340425531915	0.2222222222222222	0.3881155015197569	0.4209395973154363	0.07424561403508773	0.2916171617161716	0.6208376963350785	0.07863481228668942	0.2652054794520548	0.38954098360655737	0.6153770491803279	0.373728813559322	0.18782608695652173	0.1825	0.06020477815699658	0.14568965517241378	0.3125913621262459	0.1467013888888889	0.14568965517241378	0.49282051282051276	0.18330909090909092	0.114	0.3361383285302594	0.16882978723404254	0.34508875739644973	0.28639072847682123	0.37425605536332185	0.09554770318021202	0.27034129692832765	0.09426174496644295	0.16943060498220638	0.059594594594594597	0.35112499999999996	0.21446735395189	0.4418339100346021	0.12387900355871885	0.2286062717770035	0.12857142857142856	0.6435072463768116	0.5799672131147541	0.2924187725631769	0.9949127906976742	0.8709677419354839	0.43431972789115647	0.3715714285714286	0.0	0.40878378378378377	0.19321981424148607	0.20529605263157893	0.28359589041095895	0.2634013605442177	0.05263157894736842	0.3451056338028169	0.453780487804878	0.36116719242902207	0.8402586206896551	0.4626605504587156	0.38628571428571434	0.02194805194805195	0.30156996587030716	0.26372822299651566	0.494485049833887	0.2739259259259259
send_27203	0.8005263157894738	0.20374570446735393	0.14768181818181816	0.09541984732824428	0.24653333333333335	0.5775949367088608	0.025	0.17503676470588236	0.8252830188679244	0.037834645669291345	0.21904	0.21728571428571428	0.4103584229390681	0.15143369175627241	0.12252100840336133	0.06606741573033709	0.10439130434782609	0.18055555555555558	0.10965034965034964	0.19517391304347825	0.2001731601731602	0.5538461538461539	0.027718631178707227	0.1475438596491228	0.35030303030303034	0.3344075829383886	0.45122302158273375	0.5049350649350649	0.3824066390041494	0.018832684824902725	0.11162361623616236	0.22504464285714285	0.37592233009708736	0.05918032786885246	0.38820895522388055	0.42275229357798166	0.15557142857142858	0.2525592417061612	0.37470588235294117	0.018473282442748092	0.35345454545454547	0.2992733564013841	0.10887596899224807	0.5109677419354839	0.36835978835978833	0.2499628252788104	0.30816666666666664	0.40878378378378377	0.0	0.3247450980392157	0.3328151260504202	0.2301195219123506	0.4424778761061947	0.03488372093023256	0.19066147859922178	0.8001587301587301	0.7383050847457626	0.6838291139240507	0.4078321678321678	0.32266666666666666	0.012461538461538461	0.24765873015873016	0.15015625	0.2493286219081272	0.22013100436681224
shame_27442	0.5280307692307692	0.2127272727272727	0.19598086124401914	0.13979919678714858	0.28457044673539517	0.35392156862745094	0.06197424892703863	0.2018560606060606	0.8228888888888888	0.0594238683127572	0.17149606299212597	0.23357664233576642	0.28457044673539517	0.14840579710144927	0.07934426229508197	0.17604166666666665	0.12653153153153154	0.24004504504504506	0.1343321299638989	0.15450643776824033	0.28036866359447005	0.3538267148014441	0.06157894736842105	0.1560986547085202	0.33898305084745756	0.22171945701357465	0.4777941176470588	0.3953361344537815	0.19862068965517243	0.05422594142259414	0.10014814814814814	0.31242857142857144	0.2699065420560748	0.09120689655172415	0.412824427480916	0.38825688073394493	0.1372857142857143	0.2181132075471698	0.2807017543859649	0.02450980392156863	0.38145510835913315	0.2885365853658537	0.03025179856115108	0.48944117647058827	0.5105042016806722	0.23287313432835824	0.2277327935222672	0.19321981424148607	0.3247450980392157	0.0	0.4059911894273128	0.18133333333333332	0.3399570815450644	0.15471111111111113	0.13185606060606062	0.6625868725868727	0.47637795275590555	0.5828881987577641	0.3781818181818182	0.14148288973384032	0.05776371308016878	0.20980314960629923	0.14707509881422923	0.2073076923076923	0.11559670781893004
sing_27812	0.5202903225806452	0.1725	0.1458	0.07141700404858299	0.10214983713355048	0.28566801619433196	0.05302752293577982	0.17285714285714288	0.6182965299684543	0.07207207207207206	0.16676470588235293	0.2657707509881423	0.3367537313432836	0.0882720588235294	0.0995045045045045	0.11068085106382979	0.05542986425339366	0.16666666666666669	0.08501845018450183	0.11663677130044842	0.262512315270936	0.3984765625	0.06671052631578948	0.28973544973544973	0.22870748299319726	0.1899043062200957	0.30778181818181816	0.31277056277056275	0.22112033195020747	0.05542986425339366	0.09881422924901186	0.40913513513513516	0.2779695431472081	0.05811659192825112	0.3492490118577075	0.27705607476635513	0.1753515625	0.12385714285714286	0.3062200956937799	0.009146341463414634	0.3967213114754099	0.3953875968992248	0.07546938775510204	0.4193975903614458	0.3769187675070028	0.21559055118110235	0.3131363636363636	0.20529605263157893	0.3328151260504202	0.4059911894273128	0.0	0.10730158730158729	0.33142201834862384	0.11627906976744186	0.14208163265306123	0.6225101214574899	0.38882591093117413	0.5761889250814333	0.5166015625	0.0856201550387597	0.020772532188841203	0.27253275109170305	0.13651260504201682	0.2287218045112782	0.0916017316017316
sleep_28909	0.37003058103975534	0.24150943396226413	0.128128078817734	0.10928571428571429	0.21975352112676055	0.2777822580645161	0.019090909090909092	0.19120481927710845	0.34140804597701147	0.007903225806451612	0.3160091743119266	0.2970281124497992	0.37125	0.1279087452471483	0.30880208333333337	0.1059322033898305	0.1159903381642512	0.20742857142857143	0.08501845018450183	0.08842794759825327	0.1543119266055046	0.3193962264150943	0.09574660633484162	0.04142241379310344	0.18687707641196014	0.13940092165898618	0.263202846975089	0.17424	0.36160714285714285	0.029391304347826087	0.14266393442622952	0.14518518518518517	0.12347031963470317	0.022415254237288136	0.23970037453183524	0.22913636363636364	0.24101626016260164	0.15926470588235295	0.20220720720720725	0.06111607142857142	0.26204334365325077	0.18062717770034845	0.12982832618025753	0.39477611940298507	0.4159375	0.28918032786885245	0.15950207468879665	0.28359589041095895	0.2301195219123506	0.18133333333333332	0.10730158730158729	0.0	0.1902118644067797	0.01311740890688259	0.2692035398230088	0.28088652482269505	0.2933720930232558	0.4153086419753086	0.28825622775800713	0.3103153153153153	0.006983471074380165	0.27253275109170305	0.12099585062240664	0.16205776173285197	0.17226851851851852
snake_29468	0.5522875816993463	0.20910780669144985	0.23294117647058826	0.045511811023622055	0.20195804195804196	0.46735682819383256	0.02320175438596491	0.12496153846153846	0.5280307692307692	0.031153846153846153	0.1797872340425532	0.21718146718146716	0.3550566037735849	0.11878787878787879	0.10472727272727272	0.09281512605042015	0.04	0.18046948356807513	0.06391304347826088	0.18899999999999997	0.29944444444444446	0.5028979591836734	0.01306451612903226	0.2302051282051282	0.1875	0.3250520833333333	0.42241379310344823	0.4884507042253521	0.3441777777777778	0.029519650655021837	0.054696969696969695	0.38844086021505375	0.37935483870967746	0.04530973451327434	0.35063492063492063	0.4750515463917526	0.09191176470588236	0.23259067357512955	0.37656716417910446	0.003227091633466136	0.36480519480519485	0.2575182481751825	0.04287401574803149	0.5396540880503146	0.3342541436464089	0.20329411764705882	0.25557522123893806	0.2634013605442177	0.4424778761061947	0.3399570815450644	0.33142201834862384	0.1902118644067797	0.0	0.018148148148148146	0.17752100840336132	0.576	0.6030396475770925	0.5368064516129032	0.3281818181818182	0.2306926406926407	0.007012448132780084	0.20675105485232068	0.09365853658536587	0.1794871794871795	0.18633802816901407
spear_29766	0.1447112462006079	0.11102766798418973	0.008366336633663367	0.08480769230769232	0.14148288973384032	0.005142857142857143	0.22603896103896104	0.03614457831325301	0.27941176470588236	0.12551136363636364	0.01652892561983471	0.05596899224806202	0.04238754325259515	0.08134453781512604	0.009074074074074073	0.12690355329949238	0.15668674698795182	0.013136363636363635	0.1965116279069767	0.14135869565217393	0.04043269230769231	0.02703448275862069	0.128	0.021724137931034483	0.33662601626016264	0.0015859030837004407	0.15515151515151515	0.026932270916334666	0.009884169884169885	0.11190751445086704	0.13885714285714285	0.02519047619047619	4.329004329004329e-05	0.26256410256410256	0.19266666666666665	0.0014634146341463417	0.05869918699186992	0.0047169811320754715	0.001020408163265306	0.12622857142857144	0.15012987012987014	0.09669144981412639	0.0645754716981132	0.10631428571428572	0.22381502890173408	0.0398443579766537	0.01473469387755102	0.05263157894736842	0.03488372093023256	0.15471111111111113	0.11627906976744186	0.01311740890688259	0.018148148148148146	0.0	0.019917695473251028	0.09657142857142859	0.048	0.10944117647058822	0.09256227758007117	0.01306451612903226	0.2129113924050633	0.02781893004115226	0.08242990654205608	0.054082397003745314	0.013076923076923076
tail_31265	0.37003058103975534	0.3013229571984436	0.08763033175355449	0.12927350427350429	0.1567457627118644	0.34504166666666664	0.015493562231759657	0.2611297071129707	0.3132102272727273	0.031021276595744683	0.27282511210762334	0.30520161290322584	0.38022813688212925	0.11833962264150945	0.2545959595959596	0.0582258064516129	0.09132075471698115	0.17962616822429905	0.138996138996139	0.07214592274678112	0.11559999999999998	0.25142335766423357	0.16735576923076922	0.03336170212765958	0.14051612903225805	0.169811320754717	0.15976510067114094	0.12544401544401546	0.433594470046083	0.045714285714285714	0.2704	0.1282648401826484	0.08528634361233481	0.039301310043668124	0.21313653136531363	0.1334468085106383	0.329531914893617	0.06851351351351352	0.14004310344827586	0.06111607142857142	0.28890282131661443	0.19806338028169013	0.15200873362445413	0.49	0.44899425287356315	0.3314225941422594	0.1537603305785124	0.3451056338028169	0.19066147859922178	0.13185606060606062	0.14208163265306123	0.2692035398230088	0.17752100840336132	0.019917695473251028	0.0	0.29575	0.1959191176470588	0.496031746031746	0.38676579925650556	0.3103153153153153	0.006983471074380165	0.234017094017094	0.21066371681415927	0.19058823529411764	0.3551030927835051
ten_31562	1.0142724458204335	0.3131309904153355	0.27337500000000003	0.17687719298245613	0.402807570977918	0.5501454545454546	0.05138790035587189	0.2888737201365188	1.369113924050633	0.09761732851985559	0.2989530685920578	0.31592105263157894	0.6066216216216216	0.17971246006389777	0.17831460674157307	0.13686206896551723	0.1694941634241245	0.2724324324324325	0.19753246753246753	0.19884328358208958	0.35485943775100404	0.7150354609929077	0.09190812720848056	0.21390625	0.6935117056856187	0.3606530612244898	0.847	0.6177431906614786	0.48674157303370785	0.03291095890410958	0.16859531772575254	0.408375	0.4622222222222222	0.10720588235294118	0.7025818181818182	0.544238683127572	0.21233009708737863	0.3403361344537815	0.40960629921259845	0.036915254237288135	0.5830205278592375	0.44300970873786405	0.12656462585034015	0.8087106017191976	0.7047480106100795	0.35508532423208194	0.3792193308550186	0.453780487804878	0.8001587301587301	0.6625868725868727	0.6225101214574899	0.28088652482269505	0.576	0.09657142857142859	0.29575	0.0	0.8587786259541984	1.0049386503067486	0.6577181208053691	0.317841726618705	0.05673758865248227	0.3223214285714286	0.1624914675767918	0.3068370607028754	0.26394636015325673
three_31928	0.830506329113924	0.23364238410596022	0.23246636771300447	0.08170212765957446	0.25796178343949044	0.59536	0.0318560606060606	0.2427436823104693	1.0631428571428572	0.04297397769516729	0.265984555984556	0.26888888888888896	0.4387972508591066	0.24014285714285716	0.155	0.09832727272727272	0.07652173913043478	0.30283261802575107	0.1113907284768212	0.18720647773279353	0.3381659388646288	0.9886831275720165	0.039599999999999996	0.26118942731277534	0.48484848484848486	0.40347031963470315	0.5629787234042553	0.5583402489626557	0.41122529644268774	0.046755725190839696	0.0926027397260274	0.37301801801801804	0.44878504672897196	0.04345864661654135	0.42584229390681005	0.5575113122171945	0.194636678200692	0.24017543859649124	0.43478260869565216	0.015693950177935942	0.3878299120234604	0.4544055944055944	0.08574999999999999	0.7976899696048632	0.4893121693121693	0.24757894736842104	0.4000408163265306	0.36116719242902207	0.7383050847457626	0.47637795275590555	0.38882591093117413	0.2933720930232558	0.6030396475770925	0.048	0.1959191176470588	0.8587786259541984	0.0	0.7851242236024845	0.544425087108014	0.4065040650406504	0.016036363636363637	0.34650980392156866	0.15058823529411763	0.24735785953177256	0.2244262295081967
tongue_32199	1.1562942779291552	0.5361159420289855	0.30593220338983046	0.3076923076923077	0.49194520547945203	0.8338762214983714	0.07718100890207716	0.5216049382716049	1.3597831978319783	0.14939024390243902	0.4023529411764706	0.6128875379939209	0.9180674846625767	0.3711918604651162	0.24429022082018928	0.15735632183908044	0.12063829787234041	0.38368421052631574	0.35072463768115936	0.1994224924012158	0.3131309904153355	0.792870090634441	0.20947040498442365	0.30415841584158415	0.5179892761394103	0.35578947368421054	0.6069943820224719	0.6282051282051282	0.5580126182965299	0.14271604938271604	0.28164222873900296	0.4328474576271186	0.41625	0.09612426035502958	0.6014411764705883	0.569023569023569	0.5042727272727273	0.3691467576791809	0.5309698996655519	0.08501457725947523	0.9225068119891007	0.8502743902439025	0.23047619047619047	1.468935574229692	1.4116666666666668	0.6049382716049382	0.5780718954248366	0.8402586206896551	0.6838291139240507	0.5828881987577641	0.5761889250814333	0.4153086419753086	0.5368064516129032	0.10944117647058822	0.496031746031746	1.0049386503067486	0.7851242236024845	0.0	0.976859756097561	0.46658307210031347	0.05054441260744985	0.5382165605095541	0.29521084337349396	0.6597590361445783	0.32695512820512823
tooth_32424	0.8525671641791044	0.4452861952861953	0.18892857142857145	0.15020689655172415	0.2961027190332326	0.4293031358885018	0.05734767025089606	0.35919014084507045	0.828356940509915	0.09761732851985559	0.373134328358209	0.5210320284697508	0.6639518900343643	0.23844884488448845	0.25	0.17314487632508835	0.13688212927756654	0.2877821011673152	0.28789115646258506	0.16383211678832119	0.3036862745098039	0.6422222222222221	0.21061538461538462	0.22740157480314963	0.29827485380116964	0.2262977099236641	0.3351063829787234	0.3451056338028169	0.39046931407942237	0.10840148698884759	0.2674558303886926	0.2767058823529412	0.20109433962264153	0.11162361623616236	0.5619860627177701	0.27191176470588235	0.44161290322580643	0.16064638783269963	0.3372519083969465	0.03931972789115646	0.5440289855072464	0.5497986577181208	0.21327338129496404	0.8700290697674419	0.7698382749326146	0.6256015037593985	0.32014492753623186	0.4626605504587156	0.4078321678321678	0.3781818181818182	0.5166015625	0.28825622775800713	0.3281818181818182	0.09256227758007117	0.38676579925650556	0.6577181208053691	0.544425087108014	0.976859756097561	0.0	0.25174216027874563	0.028703071672354946	0.48736641221374044	0.2608303249097473	0.43757575757575756	0.18465201465201467
tree_32867	0.3928923076923077	0.20132352941176468	0.14507462686567163	0.07869918699186992	0.2127272727272727	0.32596707818930043	0.03484444444444444	0.1100377358490566	0.3934502923976608	0.014795081967213115	0.18457627118644065	0.21551724137931033	0.3191512915129151	0.18818181818181817	0.19883495145631067	0.05476	0.10028436018957347	0.17879069767441863	0.08859778597785978	0.12653153153153154	0.10530701754385965	0.3604980842911878	0.07405286343612334	0.06389380530973451	0.2094295302013423	0.24955445544554455	0.2839068100358423	0.254560669456067	0.3998190045248869	0.022606837606837606	0.22344827586206897	0.12235294117647058	0.17635071090047394	0.016666666666666666	0.21235294117647058	0.2134977578475336	0.19291338582677167	0.18512437810945276	0.18777777777777774	0.03879310344827586	0.27440993788819873	0.2418705035971223	0.14562770562770563	0.4098502994011976	0.34651933701657456	0.1891891891891892	0.19593220338983053	0.38628571428571434	0.32266666666666666	0.14148288973384032	0.0856201550387597	0.3103153153153153	0.2306926406926407	0.01306451612903226	0.3103153153153153	0.317841726618705	0.4065040650406504	0.46658307210031347	0.25174216027874563	0.0	0.006954732510288065	0.12395256916996047	0.11559670781893004	0.13583038869257952	0.3042
two_33128	0.08385074626865671	0.023062730627306273	0.006237113402061856	0.08	0.14173228346456693	0.00962406015037594	0.20439189189189189	0.03012396694214876	0.17397590361445783	0.15337423312883436	0.00949367088607595	0.018333333333333333	0.019862068965517243	0.061709401709401715	0.01097560975609756	0.08576530612244898	0.08544378698224853	0.002922374429223744	0.17142857142857143	0.05671875	0.02140776699029126	0.01856140350877193	0.04787234042553192	0.020618556701030924	0.22321428571428573	4.5045045045045046e-05	0.12938461538461538	0.030375	0.0031640625	0.05851428571428571	0.07476635514018691	0.010817307692307692	0.0016666666666666666	0.17113924050632912	0.09642570281124499	0.0010548523206751054	0.00992248062015504	0.0039901477832512315	0.0015384615384615385	0.14730061349693252	0.12200000000000001	0.025759717314487632	0.029205607476635517	0.08071839080459771	0.1966081871345029	0.008522727272727272	0.008166666666666666	0.02194805194805195	0.012461538461538461	0.05776371308016878	0.020772532188841203	0.006983471074380165	0.007012448132780084	0.2129113924050633	0.006983471074380165	0.05673758865248227	0.016036363636363637	0.05054441260744985	0.028703071672354946	0.006954732510288065	0.0	0.0	0.021607142857142856	0.06972332015810277	0.0045871559633027525
two_33356	0.4225	0.2662641509433962	0.06945205479452055	0.07775100401606426	0.14471760797342192	0.3135222672064777	0.00933609958506224	0.42875	0.4059475218658892	0.02816666666666667	0.2929017857142857	0.3698770491803278	0.4605038759689922	0.10327205882352943	0.1755188679245283	0.0748582995951417	0.0419650655021834	0.2333333333333333	0.0837818181818182	0.09120689655172415	0.14	0.4016988416988417	0.07703056768558952	0.12041666666666666	0.15308681672025723	0.18633802816901407	0.19579661016949154	0.1896812749003984	0.36480176211453746	0.05115044247787611	0.1016015625	0.1932075471698113	0.15502304147465437	0.04432900432900433	0.2499628252788104	0.23246636771300447	0.26670731707317075	0.13819905213270142	0.3004694835680751	0.03563559322033898	0.35111464968152867	0.36241509433962266	0.1493991416309013	0.5411180124223602	0.4192676056338028	0.3347107438016529	0.28193832599118945	0.30156996587030716	0.24765873015873016	0.20980314960629923	0.27253275109170305	0.27253275109170305	0.20675105485232068	0.02781893004115226	0.234017094017094	0.3223214285714286	0.34650980392156866	0.5382165605095541	0.48736641221374044	0.12395256916996047	0.0	0.0	0.1506276150627615	0.16514285714285712	0.10822510822510821
walk_34527	0.2645508982035928	0.21551724137931033	0.03893518518518519	0.0780168776371308	0.16705263157894737	0.17603921568627454	0.05185714285714286	0.13924	0.2808309455587392	0.0495	0.12763713080168776	0.2173015873015873	0.2077697841726619	0.10845559845559846	0.0988785046728972	0.07901709401709402	0.061421800947867304	0.07840000000000001	0.12841897233201582	0.09662100456621005	0.07840000000000001	0.17625899280575538	0.09981132075471699	0.037377777777777774	0.1088673139158576	0.07572072072072072	0.11642140468227424	0.05992509363295881	0.1525	0.09536945812807883	0.264954128440367	0.07174887892376682	0.04755458515283843	0.03269058295964125	0.19488721804511278	0.0735	0.18796747967479674	0.035	0.09931034482758622	0.07547169811320754	0.28320512820512816	0.22367647058823528	0.1643835616438356	0.3812765957446808	0.2938781163434903	0.2376954732510288	0.14812765957446808	0.26372822299651566	0.15015625	0.14707509881422923	0.13651260504201682	0.12099585062240664	0.09365853658536587	0.08242990654205608	0.21066371681415927	0.1624914675767918	0.15058823529411763	0.29521084337349396	0.2608303249097473	0.11559670781893004	0.021607142857142856	0.1506276150627615	0.0	0.10803571428571429	0.1601904761904762
water_35122	0.42737288135593227	0.25399328859060405	0.098	0.16003787878787878	0.2859546925566343	0.3433941605839416	0.04480620155038761	0.2792988929889299	0.46887978142076503	0.12246963562753037	0.16937728937728938	0.3722992700729927	0.508833922261484	0.2343214285714286	0.09652509652509651	0.12552238805970148	0.049846153846153846	0.09815094339622642	0.2636861313868613	0.07170370370370371	0.16832669322709162	0.3367003367003367	0.1249402390438247	0.1902118644067797	0.288	0.11770428015564201	0.2555205047318612	0.24540145985401463	0.24720588235294116	0.0625	0.1626449275362319	0.15939759036144577	0.14342629482071714	0.055325670498084296	0.2457142857142857	0.1700378787878788	0.2742391304347826	0.08696850393700788	0.2147450980392157	0.09106719367588932	0.5296604938271605	0.33444816053511706	0.12940520446096657	0.5993063583815029	0.5526756756756757	0.20979310344827584	0.20356877323420075	0.494485049833887	0.2493286219081272	0.2073076923076923	0.2287218045112782	0.16205776173285197	0.1794871794871795	0.054082397003745314	0.19058823529411764	0.3068370607028754	0.24735785953177256	0.6597590361445783	0.43757575757575756	0.13583038869257952	0.06972332015810277	0.16514285714285712	0.10803571428571429	0.0	0.1108745247148289
woman_35913	0.2661635220125786	0.16125984251968503	0.08090425531914894	0.12327014218009479	0.2090076335877863	0.19593220338983053	0.03125	0.08636734693877551	0.2629761904761905	0.011689497716894976	0.22446601941747574	0.2058823529411765	0.26472440944881886	0.11655601659751037	0.14862433862433863	0.05811659192825112	0.08941489361702129	0.07655502392344497	0.10330578512396695	0.061421800947867304	0.08521739130434783	0.22740157480314963	0.10384615384615385	0.013196347031963469	0.14371929824561402	0.1945945945945946	0.1995880149812734	0.12408510638297873	0.24111627906976743	0.033300492610837444	0.2147846889952153	0.07804878048780488	0.09199004975124378	0.006545454545454545	0.20903225806451617	0.15695652173913044	0.12551867219917012	0.10189473684210526	0.08442922374429224	0.04411764705882353	0.1851282051282051	0.09256227758007117	0.11325471698113208	0.37028571428571433	0.2390960451977401	0.20521551724137932	0.10105263157894737	0.2739259259259259	0.22013100436681224	0.11559670781893004	0.0916017316017316	0.17226851851851852	0.18633802816901407	0.013076923076923076	0.3551030927835051	0.26394636015325673	0.2244262295081967	0.32695512820512823	0.18465201465201467	0.3042	0.0045871559633027525	0.10822510822510821	0.1601904761904762	0.1108745247148289	0.0
